FCFS,high_short,5.0,500.0,0.2547542807850681,2.8890025054815332e-05,0.2507012912848422,0.25880727028529404,48.1635212923582,47.359502199742785,42.974265439583945,53.35277714513245,0.0,0.0,0.0,0.0,0.0038124493936921994,3.0209471648264188e-05,-0.0003320595795139464,0.007956958366898345
FCFS,high_short,5.0,1000.0,0.2579340995608937,7.511112281477036e-05,0.2513989783593863,0.2644692207624011,95.4546468992505,0.011055089714400898,95.37536342826374,95.53393037023727,0.0,0.0,0.0,0.0,0.49976981350531446,1.1253344851972118e-05,0.4972402689509938,0.5022993580596351
FCFS,high_short,5.0,1500.0,0.25406316841487003,2.5740298467442545e-05,0.2502374913388656,0.2578888454908745,97.72375429552159,0.001352955180689826,97.69601833411198,97.75149025693119,0.0,0.0,0.0,0.0,0.6669875638104201,2.473072614374666e-06,0.6658017405811305,0.6681733870397097
FCFS,high_short,5.0,2000.0,0.2579976525821823,3.696732155212977e-05,0.25341295691978494,0.2625823482445797,98.53317645450181,0.00038462627851968084,98.51838806107752,98.54796484792611,0.0,0.0,0.0,0.0,0.7500373701112661,3.4403212272668136e-06,0.7486387459804574,0.7514359942420749
FCFS,high_short,5.0,2500.0,0.25584692988677915,2.0174439714272535e-05,0.2524600307719235,0.2592338290016348,98.94482516366995,0.00010309653785868563,98.93716878226127,98.95248154507863,0.0,0.0,0.0,0.0,0.800092410471094,1.5011961074109506e-06,0.7991685205395975,0.8010163004025905
FCFS,high_short,5.0,3000.0,0.25827116242696213,3.770763005298461e-05,0.2536407877087315,0.26290153714519277,99.19868359491252,8.034657673715766e-05,99.19192455192862,99.20544263789643,0.0,0.0,0.0,0.0,0.8335533082366806,3.5473023044108885e-07,0.8331042004138604,0.8340024160595009
FCFS,high_short,5.0,3500.0,0.2549915211292935,3.152171466780125e-05,0.25075795413999247,0.25922508811859457,99.36904524500066,6.042123429758087e-05,99.36318391307782,99.37490657692351,0.0,0.0,0.0,0.0,0.8570943485841325,2.724495906260606e-07,0.8567007580915413,0.8574879390767236
FCFS,high_short,5.0,4000.0,0.2579581141334886,3.0290681563051443e-05,0.2538080382087921,0.26210819005818514,99.49364816650872,3.484301943516335e-05,99.4891971478896,99.49809918512784,0.0,0.0,0.0,0.0,0.8749999105348326,1.5783837851186024e-07,0.8747003339781104,0.8752994870915548
FCFS,high_short,5.0,4500.0,0.2561354529340162,2.6316802004027666e-05,0.2522671713878895,0.26000373448014286,99.58451812201031,2.6450185758280295e-05,99.58064004987892,99.5883961941417,0.0,0.0,0.0,0.0,0.88900651305664,2.039434304898594e-07,0.8886659822716658,0.8893470438416142
FCFS,high_short,5.0,5000.0,0.25874189989368684,1.84759184070924e-05,0.2555007095435081,0.26198309024386557,99.65708683790965,1.1999580992902026e-05,99.65447476942026,99.65969890639903,0.0,0.0,0.0,0.0,0.9001279565156641,7.183627509985828e-08,0.8999258532077461,0.9003300598235822
FCFS,high_short,6.0,500.0,0.2742307477004019,4.278516697896543e-05,0.2692984630212715,0.2791630323795323,91.86995161773415,0.1277614457047725,91.60042514476473,92.13947809070356,0.0,0.0,0.0,0.0,0.3372751947475915,4.577803013386994e-05,0.33217331674129114,0.34237707275389184
FCFS,high_short,6.0,1000.0,0.2703005482219286,5.555352857838953e-05,0.2646802760967849,0.2759208203470723,97.74645594732222,0.0011785712735582275,97.72056908314212,97.77234281150231,0.0,0.0,0.0,0.0,0.6676440944060617,6.369504118359885e-06,0.6657410263004331,0.6695471625116902
FCFS,high_short,6.0,1500.0,0.2733455466684053,1.9730489482044885e-05,0.2699961201905604,0.27669497314625024,98.77637020218135,0.00044344033799222673,98.76049134956517,98.79224905479754,0.0,0.0,0.0,0.0,0.7779271431338948,3.372710500969996e-06,0.7765423303891006,0.779311955878689
FCFS,high_short,6.0,2000.0,0.27356595764574876,1.218681935142098e-05,0.27093358901876863,0.2761983262727289,99.20192309547464,8.873379195915779e-05,99.19482002636866,99.20902616458062,0.0,0.0,0.0,0.0,0.8333490872122404,6.19205210540002e-07,0.8327557264546249,0.833942447969856
FCFS,high_short,6.0,2500.0,0.2719423858364339,5.568714431143963e-05,0.26631535891284175,0.277569412760026,99.4387727169275,6.489687258427373e-05,99.43269817682345,99.44484725703155,0.0,0.0,0.0,0.0,0.8669148303135422,2.5973913946130295e-07,0.8665305304607746,0.8672991301663099
FCFS,high_short,6.0,3000.0,0.27128509363722475,5.0134806755736724e-05,0.2659459550729532,0.2766242322014963,99.58398298638801,0.0001535659622962196,99.5746386384265,99.59332733434951,0.0,0.0,0.0,0.0,0.8887095945123733,2.666618779511796e-07,0.8883202070301001,0.8890989819946465
FCFS,high_short,6.0,3500.0,0.27221595105941393,6.0876023944303786e-05,0.2663326014156851,0.27809930070314276,99.6919129223352,3.406341990318888e-05,99.68751198035088,99.69631386431954,0.0,0.0,0.0,0.0,0.9047960866146632,1.413001543218317e-07,0.904512638979815,0.9050795342495113
FCFS,high_short,6.0,4000.0,0.27318203053414847,3.53524571389114e-05,0.2686985909526911,0.27766547011560583,99.76258730695369,5.308065861766338e-05,99.7570935471066,99.76808106680078,0.0,0.0,0.0,0.0,0.9166291155124572,2.6681423790030725e-07,0.9162396168058394,0.9170186142190749
FCFS,high_short,6.0,4500.0,0.27077913867482584,3.642017434944692e-05,0.2662284981538292,0.27532977919582247,99.82442112505456,2.3147868690823397e-05,99.82079321071258,99.82804903939653,0.0,0.0,0.0,0.0,0.9260102097565142,1.1566725052021948e-07,0.9257537573814394,0.9262666621315889
FCFS,high_short,6.0,5000.0,0.2705512770434183,2.749186487004288e-05,0.2665975778901968,0.2745049761966398,99.86821224997155,1.9765325668437846e-05,99.86485986792113,99.87156463202197,0.0,0.0,0.0,0.0,0.9333086567568033,7.566523102136519e-08,0.9331012372006474,0.9335160763129592
FCFS,high_short,7.0,500.0,0.2924181033236004,2.7490392592579915e-05,0.28846451003842605,0.29637169660877477,97.74817824060051,0.008568843303939888,97.6783770838339,97.81797939736713,0.0,0.0,0.0,0.0,0.6687504475576308,9.907064423861586e-06,0.6663770307531183,0.6711238643621433
FCFS,high_short,7.0,1000.0,0.29300586512882576,5.115321447158934e-05,0.2876127711979767,0.29839895905967484,99.19748688788385,0.0008414690160297219,99.17561327186192,99.21936050390579,0.0,0.0,0.0,0.0,0.833028637935033,2.551786152159767e-06,0.8318240911923149,0.8342331846777511
FCFS,high_short,7.0,1500.0,0.292454778805824,4.891920535880364e-05,0.28718076555894134,0.29772879205270664,99.57880049154369,0.00033569655033472963,99.5649847258712,99.59261625721618,0.0,0.0,0.0,0.0,0.8887017858362849,4.055224438177723e-07,0.8882216004187152,0.8891819712538546
FCFS,high_short,7.0,2000.0,0.2943017302513763,4.3552014998472644e-05,0.2893254406589086,0.299278019843844,99.76288890178986,0.00015860584350672544,99.75339245560728,99.77238534797245,0.0,0.0,0.0,0.0,0.9165549248784715,1.901272149648009e-07,0.9162261310457978,0.9168837187111452
FCFS,high_short,7.0,2500.0,0.29310791240511747,3.644027373462831e-05,0.2885560163648593,0.29765980844537565,99.86672507145786,7.858727493372205e-05,99.86004043744816,99.87340970546757,0.0,0.0,0.0,0.0,0.9333001162882102,2.0109909262769759e-07,0.9329619684814462,0.9336382640949742
FCFS,high_short,7.0,3000.0,0.29014739492872577,7.261220412170462e-05,0.28372190378515766,0.2965728860722939,99.93418662740656,7.399385290468581e-05,99.92770029292318,99.94067296188994,0.0,0.0,0.0,0.0,0.9445496998688447,1.1839923310953905e-07,0.9442902365528815,0.944809163184808
