No.URLLC,No.mMTC,URLLC_wait,mMTC_wait,URLLC_loss,mMTC_loss
7,1000,0.25469560300734795,0.3496975707857957,0.0,0.0
7,1500,0.261026297820536,20.93191294953416,0.0,0.20664872781770496
7,2000,0.24292676074705752,39.76648342857505,0.0,0.39520693773692683
7,2500,0.25420426323322015,51.39751940162084,0.0,0.5115352348993288
7,3000,0.25114089014934426,58.75777558637127,0.0,0.5851351832721833
7,3500,0.2551145471547802,64.69660254687204,0.0,0.6445282097456011
7,4000,0.25446221829191773,68.80204520991224,0.0,0.6855816213589612
7,4500,0.25035552857642457,72.16151185030874,0.0,0.7191666867600608
7,5000,0.2411942725450061,74.91819490693973,0.0,0.7467268377555459
8,500,0.2477079280472725,0.25092874178202157,0.0,0.0
8,1000,0.2432812014993616,0.33092500878740383,0.0,0.0
8,1500,0.2431716439184909,21.186768183235532,0.0,0.20916592784559776
8,2000,0.2613816710014035,39.41907758016795,0.0,0.391742301033524
8,2500,0.2560950078497593,51.061264378643116,0.0,0.508164736819782
8,3000,0.24920390973485237,58.85873031627602,0.0,0.5861453630507325
8,3500,0.2579863849346586,64.63264559699634,0.0,0.6438848368522073
8,4000,0.2550157807595756,69.0536371851193,0.0,0.688089186535953
8,4500,0.2530256902778842,72.19113374775777,0.0,0.7194595313841948
8,5000,0.25183988988973444,75.09108098787662,0.0,0.7484625980195443
9,500,0.2559584906693078,0.25021949678287175,0.0,0.0
9,1000,0.24689652638155557,0.3521503937062211,0.0,0.0
9,1500,0.2515412403067758,21.727648634342227,0.0,0.21459680163320857
9,2000,0.2609521065768543,40.29031915693115,0.0,0.4004413291796469
9,2500,0.2487390208130207,51.219560032703654,0.0,0.5097556315152545
9,3000,0.25676465155713496,59.07823888034934,0.0,0.5883464342370284
9,3500,0.25715243596800624,64.72883820497435,0.0,0.6448517652847828
9,4000,0.24548930128302682,69.18400838685466,0.0,0.6893880295897781
9,4500,0.25656057299490487,72.61945287400134,0.0,0.7237460674426116
9,5000,0.24480101151277148,75.13445521322303,0.0,0.7488880914320513
10,500,0.25305193560124306,0.25001118965595426,0.0,0.0
10,1000,0.26000526419978726,0.35644548956153754,0.0,0.0
10,1500,0.2501240423729711,21.565435778702525,0.0,0.21296042722168973
10,2000,0.25908223876292813,40.356674557643835,0.0,0.40111464138757225
10,2500,0.25324996755370366,51.64218313630757,0.0,0.5139939965332093
10,3000,0.2437922228227344,59.41810441203589,0.0,0.5917396168119751
10,3500,0.24676325564796261,64.94435269959618,0.0,0.6469956093217477
10,4000,0.2545556533592088,69.21580032606177,0.0,0.6897170536882868
10,4500,0.25039111956528265,72.67857356809404,0.0,0.7243313873338209
10,5000,0.2462279381696425,75.24267622099491,0.0,0.7499782533054976
11,500,0.25245452331167245,0.25385289909829034,0.0,0.0
11,1000,0.24719400610255723,0.3514565285350092,0.0,0.0
11,1500,0.25014702278377166,22.389919516408995,0.0,0.22128499030645216
11,2000,0.251978829434188,40.24944535338118,0.0,0.40004717228366266
11,2500,0.24712212923750435,51.727789656133154,0.0,0.5148445612324907
